09/20/2011	1350
09/21/2011	1503
09/22/2011	1463
09/23/2011	1408
09/24/2011	1385
09/25/2011	1375
09/26/2011	1359
09/27/2011	1476
09/28/2011	1475
09/29/2011	1348
09/30/2011	1423
10/01/2011	1631
10/02/2011	1167
10/03/2011	1197
10/04/2011	1294
10/05/2011	1459
10/06/2011	1351
10/07/2011	1542
10/08/2011	1357
10/09/2011	1278
10/10/2011	1320
10/11/2011	1426
10/12/2011	1342
10/13/2011	1408
10/14/2011	1376
10/15/2011	1271
10/16/2011	1239
10/17/2011	1313
10/18/2011	1406
10/19/2011	1374
10/20/2011	1546
10/21/2011	1548
10/22/2011	1394
10/23/2011	1251
10/24/2011	1304
10/25/2011	1338
10/26/2011	1407
10/27/2011	1212
10/28/2011	1467
10/29/2011	1092
10/30/2011	1109
10/31/2011	1382
11/01/2011	1711
11/02/2011	1361
11/03/2011	1415
11/04/2011	1505
11/05/2011	1389
11/06/2011	1150
11/07/2011	1500
11/08/2011	1289
11/09/2011	1461
11/10/2011	1483
11/11/2011	1398
11/12/2011	1388
11/13/2011	1207
11/14/2011	1366
11/15/2011	1398
11/16/2011	1291
11/17/2011	1340
11/18/2011	1445
11/19/2011	1416
11/20/2011	1231
11/21/2011	1302
11/22/2011	1351
11/23/2011	1397
11/24/2011	896
11/25/2011	1512
11/26/2011	1369
11/27/2011	1260
11/28/2011	1419
11/29/2011	1342
11/30/2011	1411
12/01/2011	1602
12/02/2011	1470
12/03/2011	1353
12/04/2011	1166
12/05/2011	1335
12/06/2011	1285
12/07/2011	1292
12/08/2011	1302
12/09/2011	1519
12/10/2011	1455
12/11/2011	1035
12/12/2011	1298
12/13/2011	1331
12/14/2011	1428
12/15/2011	1518
12/16/2011	1542
12/17/2011	1306
12/18/2011	1018
12/19/2011	1179
12/20/2011	1418
12/21/2011	1413
12/22/2011	1415
12/23/2011	1402
12/24/2011	1081
12/25/2011	846
12/26/2011	1070
12/27/2011	1172
12/28/2011	1272
12/29/2011	1226
12/30/2011	1417
12/31/2011	1281
