40.740005207,-73.788810475
40.706410756,-73.785165823
40.834866128,-73.830335162
40.694450273,-73.86325248
40.809037116,-73.909605717
40.627517067,-74.027921095
40.586837174,-73.800700764
40.617836831,-73.999227008
40.903793691,-73.85009896
40.64087448,-74.022064185
40.81286413,-73.907245123
40.651454027,-73.936660548
40.743873893,-73.825680521
40.573070964,-74.116012963
40.691222671,-73.926684693
40.682685039,-73.996879068
40.738498986,-73.927516766
40.752424668,-73.978370968
40.754289948,-73.972938227
40.835119239,-73.919446739
40.843001004,-73.917962599
40.600767166,-73.975884922
40.840494423,-73.849294702
40.666873833,-73.816206822
40.842891864,-73.883613361
40.7438111,-73.933765081
40.802606608,-73.945051911
40.707465801,-73.907110443
40.835996743,-73.860941421
40.726802704,-73.78870439
40.709455382,-73.819090416
40.7125971,-73.95525855
40.676258774,-73.884041154
40.610222148,-73.97215745
40.66452774,-73.750927751
40.669703644,-73.922505131
40.642507897,-74.099468208
40.889551064,-73.860691959
40.719635796,-73.872410802
40.658773133,-73.730758286
40.757045607,-73.871324865
40.684677008,-73.836565626
40.728124533,-73.994502894
40.718907815,-73.905994216
40.630070957,-74.156458444
40.709921325,-74.004542647
40.566087053,-74.152230658
40.70649232,-73.878599993
40.88412379,-73.848967965
40.643525398,-73.896493746
40.691876371,-73.863838328
40.692062641,-73.982541079
40.688993042,-73.874762763
40.714049293,-73.905636739
40.82092545,-73.94624353
40.724051381,-73.996180836
40.804691853,-73.938158254
40.771057903,-73.820320265
40.71407458,-73.950499642
40.700298353,-73.92903695
40.729373796,-73.7340378
40.693799026,-73.745070229
40.581273301,-73.974527544
40.721627502,-73.912487712
40.628607134,-73.902389115
40.708058674,-73.751587474
40.726175874,-73.998363475
40.805116311,-73.961040821
40.758558657,-73.924856302
40.690858065,-73.727725918
40.8249607,-73.915134004
40.623996037,-73.90586492
40.610286881,-74.165945543
40.823624426,-73.927817879
40.658792811,-73.740514887
40.884867135,-73.915867625
40.651378007,-74.005590974
40.706939546,-73.947359786
40.780332869,-73.976664827
40.776181999,-73.81490139
40.63957555,-73.974789942
40.77009364,-73.961407892
40.844696738,-73.86493511
40.636386366,-73.89667416
40.698204401,-73.849479303
40.772029495,-73.956016513
40.687543407,-73.789755482
40.768476678,-73.826728056
40.820348736,-73.940022452
40.870765907,-73.835323651
40.751159424,-73.791561442
40.613281829,-73.982107859
40.866179751,-73.900196525
40.671750733,-73.784257267
40.715193714,-73.769398922
40.866548413,-73.922807226
40.87033447,-73.844852081
40.679774304,-73.838131552
40.876180726,-73.8490294
40.729959234,-73.888663466
40.681578732,-73.765473431
40.853064489,-73.868944957
40.778697826,-73.804268038
40.675109492,-74.001685029
40.775651435,-73.960516476
40.698392534,-73.932010625
40.631624107,-73.929243273
40.681217349,-73.925707802
40.619733071,-73.937695638
40.81361627,-73.903996338
40.840290066,-73.927398637
40.71767778,-73.800266237
40.720568917,-73.891016858
40.868814145,-73.890546121
40.68216351,-73.783762076
40.681949179,-73.76949946
40.601378333,-73.760050939
40.721344652,-73.873875829
40.660586505,-73.990637415
40.848094508,-73.867143891
40.677948887,-73.850188388
40.684607904,-73.811146121
40.755197275,-73.968296117
40.858792094,-73.895218819
40.70384272,-73.778490936
40.865638752,-73.887919308
40.692042578,-73.794580591
40.721598594,-73.945793323
40.753735025,-73.941919593
40.677733505,-73.902656107
40.87822317,-73.841141609
40.641529488,-73.990795029
40.723287316,-73.804618377
40.57463911,-74.004263464
40.738958756,-73.869829762
40.864014598,-73.858579857
40.848893689,-73.934856858
40.770771775,-73.961959873
40.786660096,-73.826395455
40.748421863,-73.716522623
40.659182631,-73.839864703
40.61013226,-74.097208585
40.740433478,-73.981987111
40.63196648,-73.942731708
40.746652011,-73.902923525
40.8474865,-73.886359534
40.53606784,-74.210749427
40.88501463,-73.904370613
40.720381209,-73.989351943
40.717875166,-73.732514449
40.638587287,-74.135432479
40.618364801,-74.020212499
40.729807405,-73.738805954
40.610332216,-73.747391466
40.869994727,-73.826026035
40.742085974,-73.946917014
40.675947856,-73.781532608
40.747827281,-73.860638239
40.756473314,-73.815743032
40.827408319,-73.918003503
40.844608581,-73.88488259
40.684933049,-73.999475022
40.769477151,-73.949938594
40.788077027,-73.947234248
40.885322336,-73.908120489
40.658158868,-73.980625314
40.858717461,-73.935707621
40.66409376,-73.806406584
40.74496256,-73.918812314
40.71965641,-73.954705469
40.68451143,-73.814268863
40.749021316,-73.891287913
40.83795976,-73.870853957
40.668161513,-73.793760161
40.697520338,-73.765435385
40.733073405,-74.003505052
40.700225183,-73.935287034
40.698772928,-73.824536207
40.656315999,-73.998671534
40.781707929,-73.810307426
40.819256166,-73.913775595
40.590187062,-74.088873141
40.695326403,-73.809568696
40.679975516,-73.962952663
40.804715251,-73.960076619
40.826506906,-73.822020555
40.767679172,-73.995986999
40.683416664,-73.894967972
40.686846802,-73.958207295
40.674396606,-73.951466409
40.910209614,-73.896606604
40.833068465,-73.84814792
40.687021172,-73.774861725
40.549193674,-74.196768162
40.753917275,-73.92916391
40.814986262,-73.886299423
40.638524886,-74.130045667
40.754758477,-73.778682568
40.756105554,-73.880256569
40.855298875,-73.848903284
40.821810687,-73.876637287
40.761630038,-73.876994213
40.728787929,-73.898331291
40.682959319,-73.887353805
40.628156959,-73.973580189
40.68013828,-73.812135837
40.835079193,-73.917159266
40.616178243,-73.954588381
40.639876842,-73.972040585
40.721785852,-73.983611976
40.777328435,-73.960414384
40.803203749,-73.942569943
40.868439516,-73.836106766
40.813107346,-73.938471954
40.711101861,-73.835292471
40.822393921,-73.952608602
40.815943078,-73.909910646
40.711450469,-73.800595106
40.745763621,-73.872840753
40.635139382,-74.037450478
40.714072581,-73.952267179
40.726583711,-73.865975447
40.70813599,-73.911178087
40.685561365,-73.973799028
40.704661687,-73.796904104
40.804802832,-73.952205731
40.600953206,-73.820371111
40.596132571,-74.09538418
40.707356884,-73.761076143
40.8174971,-73.945827212
40.669861472,-73.896359152
40.558802986,-74.180220211
40.818928532,-73.887163398
40.728465797,-73.759221714
40.798914128,-73.943353795
40.591793261,-74.084586952
40.672753112,-73.907656275
40.619921316,-73.930887442
40.672937176,-73.812873516
40.60119204,-73.990973444
40.596444629,-73.97851151
40.691854579,-73.863979007
40.79273282,-73.973197075
40.879791329,-73.90418285
40.738453042,-74.005544156
40.717918456,-73.953400763
40.756097618,-73.98109855
40.718073929,-73.94496648
40.698047052,-73.962841644
40.61622844,-74.083234776
40.716371317,-73.937879464
40.702414371,-73.928717318
40.660618363,-73.741852205
40.741581359,-73.863884706
40.673046295,-73.794772483
40.525178078,-74.199035536
40.833308461,-73.88752206
40.748520369,-73.988715858
40.684280448,-73.788575917
40.902144453,-73.844119455
40.751279369,-73.803587049
40.827135971,-73.827789393
40.761406349,-73.793507538
40.854424925,-73.863404357
40.710002026,-73.877796454
40.713565135,-73.946773797
40.644554093,-74.010901896
40.801282804,-73.955856318
40.720204733,-73.76757059
40.639679468,-73.963187623
40.589051006,-73.983802966
40.634275683,-74.144085114
40.528654263,-74.159580841
40.874677076,-73.839197477
40.833954613,-73.877854275
40.73609173,-73.985149248
40.71063989,-73.800092545
40.665668814,-73.767616439
40.709496659,-73.800864259
40.712512699,-73.950244696
40.653962058,-73.91815541
40.753668041,-73.903458314
40.709251257,-73.859676477
40.666528795,-73.955073172
40.628830993,-74.149761882
40.822331386,-73.936689402
40.624038032,-74.16230173
40.790786098,-73.953663953
40.651686206,-73.978032428
40.686735972,-73.801866119
40.75883068,-73.829770811
40.590273384,-73.797396018
40.700601637,-73.854566254
40.71920702,-73.845081228
40.878753425,-73.872546635
40.690953985,-73.836337487
40.799847488,-73.96429097
40.633101851,-73.981371169
40.755989972,-73.934500135
40.653488974,-73.909517345
40.619256929,-73.922073812
40.774016316,-73.901966577
40.539678909,-74.215783361
40.655423396,-73.915893881
40.597821096,-74.167077665
40.68371305,-73.781640575
40.529290276,-74.218411788
40.715101891,-73.771527537
40.778559218,-73.920219246
40.677036755,-73.869777573
40.754119941,-73.881790517
40.718351593,-73.849935238
40.530863283,-74.188886397
40.717400631,-74.007746522
40.830145224,-73.891878074
40.652077865,-74.006751476
40.729028172,-73.977173481
40.621706429,-74.011359248
40.699015939,-73.919755439
40.695721231,-73.926499435
40.643223169,-73.949244173
40.658486662,-73.928173165
40.751071304,-73.87223871
40.773103576,-73.845504633
40.827668623,-73.925435892
40.771388473,-73.959414245
40.753771427,-73.853215769
40.626382978,-74.029873163
40.766195024,-73.917544579
40.738148276,-74.007312304
40.7443806,-73.784498447
40.675541821,-73.814474099
40.701973909,-73.771662692
40.665625649,-73.814927023
40.719880712,-73.946516227
40.75646559,-73.819533046
40.693630053,-73.728785616
40.757530619,-73.907683131
40.821177307,-73.913556325
40.822535599,-73.906097132
40.702248482,-73.819643748
40.867789928,-73.834817611
40.842148867,-73.846742967
40.849313007,-73.906084632
40.723938882,-74.002458324
40.682564987,-73.966711772
40.678265974,-74.002229506
40.831685474,-73.825139692
40.709213644,-73.797543095
40.67160516,-73.880177559
40.741345318,-73.859323797
40.676551269,-73.877587358
40.627593685,-73.971116274
40.725531258,-73.957493941
40.819320486,-73.915383261
40.72901654,-73.993748743
40.635730058,-74.003838614
40.71470445,-73.96108645
40.640661237,-74.095545122
40.589730695,-73.958062843
40.673812882,-73.79521715
40.705341517,-73.959508556
40.592706568,-74.192265926
40.861575533,-73.908493126
40.881926979,-73.852394001
40.674445333,-73.762938906
40.642476435,-73.924053759
40.547741077,-74.15605697
40.75111182,-73.974202745
40.691818649,-73.908073411
40.727826408,-73.880307382
40.594299279,-73.961595905
40.571548935,-74.090036184
40.617970071,-74.030330456
40.856887643,-73.895630311
40.865623299,-73.801090915
40.705347323,-73.941157446
40.756588274,-73.929753031
40.761753725,-73.835358536
40.618372123,-74.148571353
40.711761952,-73.783110563
40.593156052,-74.074690398
40.703895645,-73.947455963
40.720608959,-73.892737603
40.671707816,-73.901594239
40.635953827,-73.886247765
40.846811466,-73.931851705
40.847950566,-73.908168494
40.610877404,-73.907698645
40.697434178,-73.931283127
40.80826995,-73.918807341
40.762307128,-73.905106314
40.600067076,-73.751369873
40.698999993,-73.899451424
40.676496862,-73.821321303
40.730252875,-73.759334324
40.741034002,-73.978616447
40.712500297,-73.793561652
40.637135816,-73.934155602
40.585631491,-73.95485397
40.550164291,-74.162327394
40.822715575,-73.81794788
40.590737756,-73.939040492
40.541724314,-74.197181518
40.749565793,-73.861536887
40.727888614,-74.000134942
40.686691919,-73.972543789
40.621604211,-73.960715662
40.587424445,-73.938413451
40.638653342,-74.093978484
40.852485992,-73.906213897
40.773793373,-73.936280628
40.73328858,-73.952130734
40.634818875,-74.148615175
40.656622611,-73.904989937
40.647259705,-73.895006871
40.636015234,-73.912509906
40.620106759,-74.08704347
40.517541288,-74.231594582
40.756240842,-73.889283687
40.595134396,-73.751251409
40.619856146,-73.985985582
40.849894662,-73.864461888
40.759764831,-73.960395944
40.667260649,-73.959784
40.705236154,-73.949838959
40.692443697,-73.967687684
40.797639739,-73.821462066
40.630079355,-73.978597954
40.819558874,-73.946876897
40.741650783,-73.997435658
40.883417828,-73.895570581
40.784059505,-73.912430935
40.676159767,-73.970695069
40.71599164,-73.960782684
40.759309526,-73.984862518
40.750734001,-73.875014834
40.69672775,-73.929592511
40.729379622,-73.853872041
40.681845443,-73.764358399
40.701342733,-73.926839464
40.699152517,-73.907875765
40.77754207,-73.951994215
40.706210866,-73.96567203
40.869703651,-73.86722365
40.71048021,-73.960937421
40.704042299,-73.8171034
40.616211826,-74.00452546
40.771196308,-73.930593266
40.877602882,-73.867218724
40.733400004,-74.004277236
40.781011319,-73.910441759
40.671965113,-73.980671773
40.858892425,-73.893881085
40.863413741,-73.918486947
40.637186963,-73.901936992
40.610820391,-74.013111391
40.693124255,-73.824583527
40.787448766,-73.821612174
40.764089303,-73.876968012
40.813446445,-73.941347271
40.578912807,-74.115123132
40.772182051,-73.98262839
40.732307905,-73.822365968
40.663924682,-73.867150253
40.744666771,-73.948524515
40.647608875,-73.881481921
40.89393713,-73.849792042
40.687531229,-73.798286815
40.823410763,-73.881786665
40.62886196,-73.923568489
40.671926733,-73.930833555
40.704857053,-73.905610076
40.74240439,-73.878242248
40.865038779,-73.926945001
40.774125383,-73.946905918
40.687073681,-73.94320361
40.615292675,-73.965340584
40.877929325,-73.906181624
40.874984151,-73.879456704
40.759028229,-73.913438449
40.814719738,-73.930966947
40.709855658,-73.876956294
40.619970917,-73.98228257
40.655543238,-73.98151267
40.656837508,-73.909386659
40.57849277,-74.120554649
40.731220743,-73.72457705
40.66589851,-73.957748217
40.68149884,-73.765329493
40.741617392,-73.859604702
40.662510222,-73.852879525
40.764949079,-73.877598169
40.747046209,-73.889573251
40.790350769,-73.949702608
40.680150659,-73.889406406
40.798484721,-73.969001473
40.772776304,-73.928992214
40.849889577,-73.906307922
40.824657132,-73.82035981
40.781694163,-73.839154822
40.759017022,-73.860138354
40.611220146,-73.95212822
40.668731148,-73.929737415
40.747144959,-73.892409768
40.729054637,-74.010724498
40.671147359,-73.795027064
40.868756689,-73.921025784
40.649609353,-73.883709078
40.69707266,-73.972636884
40.605294366,-73.940842276
40.624820928,-73.926710799
40.674011639,-73.818800818
40.891470101,-73.850133983
40.750204204,-73.939825742
40.550383532,-74.156646079
40.627108243,-74.084001271
40.84554944,-73.932771042
40.615591951,-73.950583474
40.775607575,-73.936152523
40.875901084,-73.853535569
40.84846473,-73.855468295
40.66878688,-73.778747942
40.67118746,-73.916980706
40.755977862,-73.988862583
40.726159664,-73.938876936
40.79804555,-73.960037277
40.879329017,-73.902744276
40.66350721,-73.994720881
40.632842451,-74.005935292
40.756629296,-73.817171972
40.622004142,-74.122398338
40.77155366,-73.814466573
40.748407601,-73.986543214
40.634992417,-73.951242858
40.828436659,-73.893373191
40.875447548,-73.836682512
40.773331985,-73.960091822
40.642418199,-74.014915668
40.713304785,-73.941925964
40.676603584,-73.914165521
40.834883362,-73.905223241
40.658925494,-73.911899578
40.766775365,-73.971189491
40.622421189,-74.16241307
40.818054656,-73.922458835
40.69942995,-73.889414096
40.881715306,-73.826505266
40.837252351,-73.871505832
40.659448949,-73.850103783
40.859882651,-73.893217937
40.831757592,-73.866807924
40.696725185,-73.925517421
40.58748845,-73.958773525
40.575061929,-73.975069869
40.623599596,-73.92686704
40.750661499,-73.713160132
40.637677656,-74.116388312
40.721825188,-73.798727775
40.695549581,-73.912608489
40.746914961,-73.785006336
40.747532643,-73.866795861
40.697961321,-73.911415235
40.860460858,-73.863681172
40.622788663,-74.137406894
40.727410457,-73.988539035
40.760881165,-73.807222639
40.676823913,-73.823371789
40.898962313,-73.867447349
40.722569541,-73.957163924
40.749106754,-73.894618987
40.655970902,-73.727349314
40.732088009,-74.00436014
40.66209725,-73.837662621
40.693949709,-73.924727174
40.809208012,-73.856257954
40.67046502,-73.90557223
40.588733225,-74.08769026
40.614528724,-73.987942498
40.834177835,-73.927784747
40.635869096,-74.080895714
40.600466161,-73.759622086
40.688516526,-73.84017287
40.712223734,-73.962747171
40.7044636,-73.819699069
40.711686737,-73.775377193
40.630238029,-74.162651857
40.692191482,-73.854429539
40.650694438,-73.973729832
40.755052397,-73.861409981
40.777761416,-73.978546884
40.582863829,-74.102194675
40.724937596,-73.990346969
40.879217072,-73.826132086
40.739624135,-73.819762701
40.733788004,-73.711493567
40.732515208,-73.717340804
40.837459186,-73.917615269
40.807070724,-73.889376139
40.840067335,-73.875515604
40.682879112,-73.927551981
40.691683409,-73.758067192
40.664383814,-73.777104459
40.686825739,-73.814554482
40.881416427,-73.911355239
40.722887536,-73.994532188
40.747886424,-73.88160669
40.625494739,-74.00383082
40.599742896,-73.992482473
40.637134161,-73.982760823
40.664140268,-73.898220762
40.830374565,-73.887732991
40.762500356,-73.965899319
40.848341256,-73.933545337
40.710094185,-73.994104003
40.681132101,-73.822646501
40.744005377,-73.779129698
40.667826634,-73.827061616
40.755400276,-73.828281653
40.887805677,-73.84171184
40.727468859,-73.722380878
40.673449516,-73.88543397
40.692176492,-73.998634761
40.739474028,-73.829333106
40.77968795,-73.977138063
40.692014046,-73.777747723
40.653580596,-73.725214726
40.6266462,-74.141031741
40.737230258,-73.98139258
40.688204664,-73.905767065
40.807913621,-73.954721271
40.883028686,-73.853245023
40.598481698,-73.959684985
40.767064982,-73.896933518
40.716937716,-73.796152435
40.710418183,-73.916574752
40.673762535,-73.767292624
40.703406604,-73.880654183
40.7102124,-73.924643884
40.760053931,-73.973015299
40.734444891,-73.886592012
40.718790369,-73.945084935
40.896310197,-73.846874907
40.639721333,-73.903032243
40.678837449,-73.888157541
40.804029402,-73.92288334
40.694651137,-73.840201439
40.867606639,-73.851413433
40.682808937,-73.906376812
40.694427615,-73.957542618
40.860272526,-73.905982392
40.667492429,-73.881814271
40.802539534,-73.954938035
40.605146347,-74.017284217
40.752526772,-73.968795471
40.628269132,-74.080382141
40.672763193,-73.785530159
40.86157703,-73.891241309
40.59678991,-73.769883456
40.668387824,-73.761724004
40.814573596,-73.822507663
40.660335593,-73.935671743
40.633522898,-74.026950837
40.58979935,-73.801005168
40.687811147,-73.927041812
40.628831984,-73.972751322
40.692120243,-73.840048839
40.773551802,-73.901201848
40.628483228,-74.168970134
40.725312398,-73.872804011
40.865438548,-73.867362321
40.738366331,-73.885766201
40.842838501,-73.939217894
40.647497932,-73.926022825
40.568182089,-74.113639707
40.679635978,-73.74261864
40.621506763,-73.913162913
40.663930286,-73.735354858
40.631535726,-74.009080379
40.777010457,-73.961631353
40.599968261,-73.956615994
40.724080615,-73.892237753
40.644050225,-73.877520864
40.651621539,-74.014305074
40.545144653,-74.174980518
40.66624021,-73.985445958
40.837683751,-73.853489604
40.752510438,-73.823095315
40.852045557,-73.931745131
40.86733747,-73.916818994
40.665621813,-73.926154118
40.870461364,-73.860395692
40.564258231,-74.142127333
40.691575474,-73.847168395
40.607071742,-73.924630647
40.681893522,-73.922992127
40.666544093,-73.914326256
40.656368884,-73.934785357
40.703310584,-73.735732311
40.692659975,-73.965754733
40.684947367,-73.910134492
40.609575645,-73.978017471
40.714236295,-73.92907622
40.67877583,-73.971869249
40.660979454,-73.884907526
40.847997723,-73.898915362
40.781134667,-73.822614852
40.644828123,-73.953995931
40.6986359,-73.894395825
40.73576172,-73.880516848
40.870167689,-73.890977775
40.662057726,-73.746042175
40.74664995,-73.891392835
40.649760878,-73.91218196
40.659888969,-73.937074241
40.739963094,-73.925032444
40.69456956,-73.9906651
40.753177228,-73.930868302
40.7425028,-73.888696637
40.65942756,-73.761110844
40.621297712,-73.963496742
40.701222397,-73.801574216
40.756916248,-73.98596397
40.62010952,-73.99944311
40.541753707,-74.206993138
40.80002795,-73.971691598
40.611109549,-74.122864586
40.843486902,-73.851987757
40.853149197,-73.901698128
40.513229837,-74.250863497
40.784906659,-73.82487977
40.870490945,-73.88747363
40.713418081,-73.993890886
40.577773585,-73.956054433
40.842961345,-73.831051814
40.725610889,-73.976875201
40.688678164,-73.875473706
40.696530978,-73.781540894
40.70068652,-73.940786484
40.690400952,-73.794441409
40.747944875,-73.976513762
40.822092404,-73.927071635
40.71913774,-73.838605937
40.782467615,-73.912505247
40.698611396,-73.940633254
40.719468442,-73.763190022
40.673365423,-73.818045518
40.788129563,-73.819913069
40.539670481,-74.152595024
40.634690343,-74.10303426
40.714337912,-73.956916707
40.799466801,-73.951530536
40.640820345,-74.119161096
40.716651328,-73.955814969
40.682697574,-73.753171032
40.770357829,-73.916200016
40.716517074,-73.998955316
40.657461855,-73.911029305
40.832675994,-73.901215237
40.71266713,-73.921892468
40.611431973,-74.149575181
40.701000588,-73.770822101
40.701750665,-73.896818101
40.709610105,-73.941474704
40.712526733,-73.957902625
40.744296327,-73.889949521
40.636292786,-73.997976551
40.83987167,-73.888139806
40.67676988,-73.813482858
40.882678725,-73.897763259
40.62821417,-74.012859027
40.716012012,-73.99733203
40.690717114,-73.870129479
40.812759591,-73.945570963
40.842904595,-73.818973278
40.713948385,-73.807141945
40.642432019,-73.96174837
40.617032029,-74.123603085
40.619225416,-73.991943569
40.705191949,-74.007395249
40.846442707,-73.934927931
40.699798881,-73.950091895
40.803087748,-73.918582492
40.661144606,-73.896978226
40.53809404,-74.196526814
40.500390768,-74.243918773
40.778960343,-73.920789261
40.623146538,-73.968873965
40.667324442,-73.936825712
40.785897843,-73.970755108
40.688664293,-73.775754035
40.643786672,-73.913757309
40.728577935,-73.858087947
40.809450076,-73.922645866
40.84216213,-73.942279707
40.650158058,-73.952918335
40.676442689,-73.846543324
